year,day,hour,day_of_week,location,num_bikes
2014,16,3,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,16,4,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,16,5,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,16,6,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,16,7,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,15
2014,16,8,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,13
2014,16,9,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,16
2014,16,10,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,17
2014,16,11,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,29
2014,16,12,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,22
2014,16,13,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,24
2014,16,14,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,20
2014,16,15,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,26
2014,16,16,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,38
2014,16,17,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,30
2014,16,18,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,37
2014,16,19,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,19
2014,16,20,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,23
2014,16,21,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,15
2014,16,22,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2014,16,23,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2014,17,0,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2014,17,1,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,17,2,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2014,17,3,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,17,4,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2014,17,5,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2014,17,6,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2014,17,7,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2014,17,8,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,40
2014,17,9,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,19
2014,17,10,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,18
2014,17,11,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,16
2014,17,12,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,29
2014,17,13,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,17
2014,17,14,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,27
2014,17,15,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,26
2014,17,16,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,32
2014,17,17,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,30
2014,17,18,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,38
2014,17,19,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,29
2014,17,20,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,18
2014,17,21,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2014,17,22,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,9
2014,17,23,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2014,18,0,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,18,1,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,18,2,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,18,3,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,18,4,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,18,5,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2014,18,6,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2014,18,7,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,19
2014,18,8,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,26
2014,18,9,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,18
2014,18,10,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,18
2014,18,11,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,31
2014,18,12,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,39
2014,18,13,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,37
2014,18,14,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,42
2014,18,15,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,43
2014,18,16,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,61
2014,18,17,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,83
2014,18,18,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,41
2014,18,19,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,31
2014,18,20,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,22
2014,18,21,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,27
2014,18,22,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2014,18,23,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2014,19,0,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,19,1,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,19,2,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,19,3,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,19,4,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,19,5,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2014,19,6,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,19,7,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,19,8,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,14
2014,19,9,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,16
2014,19,10,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,24
2014,19,11,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,24
2014,19,12,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,24
2014,19,13,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,48
2014,19,14,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,40
2014,19,15,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,26
2014,19,16,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,22
2014,19,17,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,19
2014,19,18,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,29
2014,19,19,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2014,19,20,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,16
2014,19,21,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2014,19,22,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2014,19,23,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2014,20,0,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,20,1,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2014,20,2,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,20,3,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,20,4,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,20,5,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,20,6,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,20,7,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2014,20,8,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2014,20,9,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2014,20,10,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,17
2014,20,11,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,30
2014,20,12,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,33
2014,20,13,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,43
2014,20,14,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,26
2014,20,15,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,46
2014,20,16,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,38
2014,20,17,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,23
2014,20,18,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,11
2014,20,19,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,17
2014,20,20,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,13
2014,20,21,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,10
2014,20,22,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,9
2014,20,23,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,21,0,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2014,21,1,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,21,2,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,21,3,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,21,4,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,21,5,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2014,21,6,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,14
2014,21,7,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,25
2014,21,8,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,23
2014,21,9,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,30
2014,21,10,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2014,21,11,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,18
2014,21,12,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,25
2014,21,13,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,54
2014,21,14,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,60
2014,21,15,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,51
2014,21,16,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,72
2014,21,17,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,81
2014,21,18,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,39
2014,21,19,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,22
2014,21,20,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,29
2014,21,21,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,13
2014,21,22,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2014,21,23,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2014,22,0,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,22,1,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,22,2,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,22,3,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2014,22,4,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,22,5,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2014,22,6,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,13
2014,22,7,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,27
2014,22,8,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,45
2014,22,9,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,37
2014,22,10,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,21
2014,22,11,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,14
2014,22,12,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,35
2014,22,13,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,27
2014,22,14,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,30
2014,22,15,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,32
2014,22,16,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,43
2014,22,17,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,90
2014,22,18,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,53
2014,22,19,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,55
2014,22,20,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,26
2014,22,21,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,13
2014,22,22,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,9
2014,22,23,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,23,0,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,23,1,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,23,2,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,23,3,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,23,4,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,23,5,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2014,23,6,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2014,23,7,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,31
2014,23,8,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,50
2014,23,9,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,24
2014,23,10,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,17
2014,23,11,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,26
2014,23,12,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,13
2014,23,13,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,25
2014,23,14,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,25
2014,23,15,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,29
2014,23,16,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,47
2014,23,17,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,64
2014,23,18,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,31
2014,23,19,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,31
2014,23,20,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,31
2014,23,21,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,11
2014,23,22,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2014,23,23,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2014,24,0,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2014,24,1,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,24,2,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,24,3,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,24,4,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,24,5,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2014,24,6,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,24,7,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,15
2014,24,8,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,31
2014,24,9,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,25
2014,24,10,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,19
2014,24,11,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,16
2014,24,12,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,17
2014,24,13,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,27
2014,24,14,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,32
2014,24,15,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,25
2014,24,16,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,43
2014,24,17,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,174
2014,24,18,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,121
2014,24,19,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,40
2014,24,20,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,20
2014,24,21,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,10
2014,24,22,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2014,24,23,3,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2014,25,0,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,25,1,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,25,2,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2014,25,3,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,25,4,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,25,5,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,25,6,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2014,25,7,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,24
2014,25,8,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,31
2014,25,9,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,25
2014,25,10,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,11
2014,25,11,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,16
2014,25,12,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,29
2014,25,13,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,23
2014,25,14,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,44
2014,25,15,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,50
2014,25,16,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,59
2014,25,17,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,74
2014,25,18,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,43
2014,25,19,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,65
2014,25,20,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,36
2014,25,21,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,24
2014,25,22,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,18
2014,25,23,4,26th_Ave_SW_Greenway_at_SW_Oregon_St,14
2014,26,0,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,9
2014,26,1,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2014,26,2,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2014,26,3,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,26,4,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,26,5,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,26,6,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,26,7,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,9
2014,26,8,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,11
2014,26,9,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,16
2014,26,10,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,40
2014,26,11,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,74
2014,26,12,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,59
2014,26,13,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,72
2014,26,14,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,73
2014,26,15,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,35
2014,26,16,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,48
2014,26,17,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,19
2014,26,18,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,44
2014,26,19,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,35
2014,26,20,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,9
2014,26,21,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2014,26,22,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,21
2014,26,23,5,26th_Ave_SW_Greenway_at_SW_Oregon_St,15
2014,27,0,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2014,27,1,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,27,2,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,27,3,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,27,4,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,27,5,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,27,6,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,27,7,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2014,27,8,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2014,27,9,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,9
2014,27,10,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,16
2014,27,11,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,23
2014,27,12,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,31
2014,27,13,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,48
2014,27,14,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,31
2014,27,15,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,43
2014,27,16,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,27
2014,27,17,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,25
2014,27,18,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,14
2014,27,19,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,19
2014,27,20,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,17
2014,27,21,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,14
2014,27,22,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,12
2014,27,23,6,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,28,0,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,28,1,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,28,2,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,28,3,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,28,4,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2014,28,5,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2014,28,6,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,10
2014,28,7,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,30
2014,28,8,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,23
2014,28,9,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,44
2014,28,10,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,14
2014,28,11,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,25
2014,28,12,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,23
2014,28,13,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,51
2014,28,14,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,69
2014,28,15,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,65
2014,28,16,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,71
2014,28,17,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,82
2014,28,18,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,73
2014,28,19,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,51
2014,28,20,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,44
2014,28,21,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,15
2014,28,22,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2014,28,23,0,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2014,29,0,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,4
2014,29,1,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,29,2,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,29,3,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,29,4,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,29,5,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,29,6,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,16
2014,29,7,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,44
2014,29,8,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,32
2014,29,9,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,50
2014,29,10,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,20
2014,29,11,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,25
2014,29,12,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,39
2014,29,13,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,50
2014,29,14,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,36
2014,29,15,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,67
2014,29,16,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,124
2014,29,17,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,187
2014,29,18,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,82
2014,29,19,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,72
2014,29,20,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,18
2014,29,21,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,19
2014,29,22,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,23
2014,29,23,1,26th_Ave_SW_Greenway_at_SW_Oregon_St,5
2014,30,0,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2014,30,1,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,30,2,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,30,3,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2014,30,4,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,3
2014,30,5,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2014,30,6,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,12
2014,30,7,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,48
2014,30,8,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,37
2014,30,9,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,34
2014,30,10,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,17
2014,30,11,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,32
2014,30,12,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,46
2014,30,13,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,21
2014,30,14,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,46
2014,30,15,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,40
2014,30,16,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,96
2014,30,17,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,117
2014,30,18,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,112
2014,30,19,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,45
2014,30,20,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,33
2014,30,21,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,33
2014,30,22,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,10
2014,30,23,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,8
2015,1,0,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,1,1,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,1,2,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,1,3,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
2015,1,4,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,0
2015,1,5,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,2
2015,1,6,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2015,1,7,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,7
2015,1,8,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,6
2015,1,9,2,26th_Ave_SW_Greenway_at_SW_Oregon_St,1
